24	0.100000	0.000000	1	0.000000	0.029903	0.017265	-1.426287	1.870655	-0.000398
24	0.200000	0.000000	1	0.000000	0.061851	0.035710	-0.815001	-0.040804	-0.007265
24	0.300000	0.000000	1	0.000000	0.095712	0.055262	1.703905	1.844904	0.000036
24	0.400000	0.000000	1	0.000000	0.131205	0.075759	0.633014	-1.454516	-0.000088
24	0.500000	0.000000	1	0.000000	0.167870	0.096935	0.720857	-1.107402	0.019153
24	0.600000	0.000000	1	0.000000	0.205063	0.118420	-0.638750	1.457514	0.000005
24	0.700000	0.000000	1	0.000000	0.241998	0.139761	-0.154435	0.772606	0.002044
24	0.800000	0.000000	1	0.000000	0.277840	0.160474	1.031911	1.185624	-0.000007
24	0.900000	0.000000	1	0.000000	0.311824	0.180117	-1.058259	1.540113	-0.000011
24	1.000000	0.000000	1	0.000000	0.343363	0.198348	0.262082	-0.169009	-0.000024
30	0.000000	0.000000	1	0.000000	0.000000	-0.000000	-1.046874	2.171960	0.003896
30	0.100000	0.000000	1	0.000000	0.029904	0.017265	0.771450	-0.958313	0.000695
30	0.200000	0.000000	1	0.000000	0.061852	0.035711	-1.289490	-0.552416	-0.005153
30	0.300000	0.000000	1	0.000000	0.095713	0.055262	0.443460	3.021688	0.000134
30	0.400000	0.000000	1	0.000000	0.131206	0.075757	1.286213	-1.022202	-0.002484
30	0.500000	0.000000	1	0.000000	0.167868	0.096929	-3.200322	1.598953	0.000094
30	0.600000	0.000000	1	0.000000	0.205055	0.118406	-0.819931	1.151105	-0.000507
30	0.700000	0.000000	1	0.000000	0.241978	0.139734	2.328313	1.535462	-0.000746
30	0.800000	0.000000	1	0.000000	0.277801	0.160430	-3.805304	-1.212832	0.000112
30	0.900000	0.000000	1	0.000000	0.311758	0.180049	1.327130	4.488467	0.001243
30	1.000000	0.000000	1	0.000000	0.343263	0.198253	-1.522433	-0.199159	-0.000069
36	0.000000	0.000000	1	0.000000	0.000000	-0.000000	-1.107737	-0.925987	-0.293361
36	0.100000	0.000000	1	0.000000	0.029904	0.017265	1.823653	-0.298517	0.000187
36	0.200000	0.000000	1	0.000000	0.061852	0.035711	2.544978	-0.240446	0.003235
36	0.300000	0.000000	1	0.000000	0.095714	0.055262	2.136847	-0.167823	-0.000793
36	0.400000	0.000000	1	0.000000	0.131207	0.075756	2.658873	1.335638	0.008564
36	0.500000	0.000000	1	0.000000	0.167867	0.096926	0.677799	-0.643895	-0.013123
36	0.600000	0.000000	1	0.000000	0.205050	0.118399	-0.152254	-0.141380	-0.000347
36	0.700000	0.000000	1	0.000000	0.241966	0.139720	-0.726819	-5.184330	0.005784
36	0.800000	0.000000	1	0.000000	0.277779	0.160405	-4.535990	-0.178149	0.003142
36	0.900000	0.000000	1	0.000000	0.311722	0.180012	-1.141604	1.235489	-0.000616
36	1.000000	0.000000	1	0.000000	0.343209	0.198201	-0.933873	1.446501	-0.008033
42	0.000000	0.000000	1	0.000000	0.000000	-0.000000	0.848502	-2.498103	0.022053
42	0.100000	0.000000	1	0.000000	0.029904	0.017265	1.155601	-2.806851	-0.012938
42	0.200000	0.000000	1	0.000000	0.061853	0.035711	1.824508	-1.022453	-0.000648
42	0.300000	0.000000	1	0.000000	0.095714	0.055262	-0.886981	-0.760727	0.001010
42	0.400000	0.000000	1	0.000000	0.131207	0.075755	-0.605644	2.937207	-0.000827
42	0.500000	0.000000	1	0.000000	0.167867	0.096924	1.075862	-0.078905	-0.000284
42	0.600000	0.000000	1	0.000000	0.205047	0.118394	-0.597969	-0.291206	-0.003980
42	0.700000	0.000000	1	0.000000	0.241960	0.139711	-1.782218	4.020871	0.004325
42	0.800000	0.000000	1	0.000000	0.277766	0.160390	-0.265189	-0.623643	0.000302
42	0.900000	0.000000	1	0.000000	0.311701	0.179989	-2.521648	0.687435	0.004531
42	1.000000	0.000000	1	0.000000	0.343177	0.198170	0.718215	4.774627	-0.001710
48	0.000000	0.000000	1	0.000000	0.000000	-0.000000	-2.371178	1.582914	0.332438
48	0.100000	0.000000	1	0.000000	0.029904	0.017265	1.431419	-4.803396	-0.006827
48	0.200000	0.000000	1	0.000000	0.061853	0.035711	-0.448960	-2.694258	-0.001303
48	0.300000	0.000000	1	0.000000	0.095715	0.055262	-0.242944	3.371933	-0.002946
48	0.400000	0.000000	1	0.000000	0.131207	0.075755	0.270001	-0.361216	-0.001688
48	0.500000	0.000000	1	0.000000	0.167867	0.096922	1.610751	3.452884	0.011873
48	0.600000	0.000000	1	0.000000	0.205046	0.118391	1.289251	3.878615	0.001799
48	0.700000	0.000000	1	0.000000	0.241956	0.139705	-0.152328	1.274402	-0.001886
48	0.800000	0.000000	1	0.000000	0.277758	0.160380	3.843058	7.886197	0.000753
48	0.900000	0.000000	1	0.000000	0.311687	0.179975	2.235153	-11.786607	-0.007035
48	1.000000	0.000000	1	0.000000	0.343156	0.198149	-6.555247	-5.325926	-0.002452
54	0.000000	0.000000	1	0.000000	0.000000	-0.000000	0.899789	-2.593970	0.047025
54	0.100000	0.000000	1	0.000000	0.029904	0.017265	0.968212	-0.210596	-0.004816
54	0.200000	0.000000	1	0.000000	0.061853	0.035711	-2.797372	1.479358	0.000014
54	0.300000	0.000000	1	0.000000	0.095715	0.055262	-4.021914	3.222225	0.008928
54	0.400000	0.000000	1	0.000000	0.131207	0.075754	-1.162046	-4.106460	0.001334
54	0.500000	0.000000	1	0.000000	0.167866	0.096921	4.559333	-3.841165	-0.000140
54	0.600000	0.000000	1	0.000000	0.205045	0.118388	-1.026001	-1.841841	0.021269
54	0.700000	0.000000	1	0.000000	0.241953	0.139701	-1.172240	1.517393	0.002064
54	0.800000	0.000000	1	0.000000	0.277752	0.160374	5.097050	1.891593	0.025804
54	0.900000	0.000000	1	0.000000	0.311677	0.179965	0.318114	6.446122	0.003790
54	1.000000	0.000000	1	0.000000	0.343141	0.198135	2.267556	2.801535	0.011078
60	0.000000	0.000000	1	0.000000	0.000000	-0.000000	-3.383720	2.000004	0.041187
60	0.100000	0.000000	1	0.000000	0.029904	0.017265	4.956137	-1.768874	0.000372
60	0.200000	0.000000	1	0.000000	0.061853	0.035711	-0.386462	2.231997	-0.006570
60	0.300000	0.000000	1	0.000000	0.095715	0.055262	0.227169	-1.495444	0.008333
60	0.400000	0.000000	1	0.000000	0.131208	0.075754	1.762915	-1.088160	0.006735
60	0.500000	0.000000	1	0.000000	0.167866	0.096920	-1.799964	-1.820276	-0.002460
