24	0.800000	-0.179639	-0.000000	0.286564	0.000961	0.328153	-0.000000	0.328608	-0.000000	0.999375	-0.000000	1.000487	-0.000000	0.390807	0.002319	1.000000	-0.000000	0.000081	0.002815	1.000000	-0.000000	-0.124973	-0.000000	0.163620969423	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498366262407	-0.000000000000	1	0.160474	0.277840	0.000000	-0.027378	-0.047402	-0.000000
24	0.900000	-0.179644	-0.000000	0.286518	0.001140	0.327995	-0.000000	0.328485	-0.000000	0.999193	-0.000000	1.000441	-0.000000	0.390832	0.002531	1.000000	-0.000000	0.000104	0.003567	1.000000	-0.000000	-0.124975	-0.000000	0.163536457392	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498275461549	-0.000000000000	1	0.180117	0.311824	0.000000	-0.034077	-0.058996	-0.000000
24	1.000000	-0.179650	-0.000000	0.286470	0.001335	0.327842	-0.000000	0.328362	0.000000	0.998998	-0.000000	1.000370	-0.000000	0.390856	0.002718	1.000000	-0.000000	0.000128	0.004352	1.000000	-0.000000	-0.124978	-0.000000	0.163453689490	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498177827155	-0.000000000000	1	0.198348	0.343363	0.000000	-0.040597	-0.070278	-0.000000
30	0.000000	-0.179632	-0.000000	0.277535	-0.000000	0.308104	-0.000000	0.308104	-0.000000	1.000000	-0.000000	1.000000	-0.000000	0.390735	-0.000000	1.000000	-0.000000	0.000000	0.000000	1.000000	-0.000000	-0.125000	-0.000000	0.153644521545	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498677850502	-0.000000000000	1	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000
30	0.100000	-0.179626	-0.000000	0.277534	0.000142	0.308097	-0.000000	0.308135	-0.000000	0.999996	-0.000000	1.000072	-0.000000	0.390736	0.000227	1.000000	-0.000000	0.000001	0.000025	1.000000	-0.000000	-0.124996	-0.000000	0.153641094169	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498675730220	-0.000000000000	1	0.017265	0.029904	0.000000	-0.000974	-0.001687	-0.000000
30	0.200000	-0.179621	-0.000000	0.277529	0.000258	0.308076	-0.000000	0.308153	0.000000	0.999982	-0.000000	1.000140	-0.000000	0.390741	0.000463	1.000000	-0.000000	0.000002	0.000108	1.000000	-0.000000	-0.124992	-0.000000	0.153630005052	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498668634379	-0.000000000000	1	0.035711	0.061852	0.000000	-0.002341	-0.004055	-0.000000
30	0.300000	-0.179618	-0.000000	0.277520	0.000350	0.308038	-0.000000	0.308155	0.000000	0.999955	-0.000000	1.000200	-0.000000	0.390748	0.000709	1.000000	-0.000000	0.000006	0.000259	1.000000	-0.000000	-0.124988	-0.000000	0.153610241156	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498655388584	-0.000000000000	1	0.055262	0.095713	0.000000	-0.004301	-0.007449	-0.000000
30	0.400000	-0.179616	-0.000000	0.277507	0.000425	0.307982	-0.000000	0.308138	-0.000000	0.999914	-0.000000	1.000250	-0.000000	0.390757	0.000959	1.000000	-0.000000	0.000011	0.000489	1.000000	-0.000000	-0.124986	-0.000000	0.153581296564	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498634812447	-0.000000000000	1	0.075757	0.131206	0.000000	-0.007068	-0.012242	0.000000
30	0.500000	-0.179615	-0.000000	0.277490	0.000492	0.307909	-0.000000	0.308102	-0.000000	0.999856	-0.000000	1.000286	-0.000000	0.390770	0.001206	1.000000	-0.000000	0.000018	0.000803	1.000000	-0.000000	-0.124984	-0.000000	0.153543483635	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498605892086	-0.000000000000	1	0.096929	0.167868	0.000000	-0.010826	-0.018749	-0.000000
30	0.600000	-0.179615	-0.000000	0.277469	0.000567	0.307822	-0.000000	0.308047	-0.000000	0.999780	-0.000000	1.000306	-0.000000	0.390784	0.001442	1.000000	-0.000000	0.000027	0.001204	1.000000	-0.000000	-0.124983	-0.000000	0.153498116680	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498568011767	-0.000000000000	1	0.118406	0.205055	0.000000	-0.015653	-0.027108	-0.000000
