12	0.000000	0.000000	0	0	0.000000	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	1	0	0.000331	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	2	0	0.000238	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	3	0	0.002135	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	4	0	0.000418	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	5	0	0.000733	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	6	0	0.001518	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	7	0	0.000456	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	8	0	0.000973	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	9	0	0.000377	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	10	0	0.000150	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	11	0	0.000575	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	0	1	0.000760	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	1	1	0.000187	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	2	1	0.001641	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	3	1	0.000098	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	4	1	0.002007	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	5	1	0.000522	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	6	1	0.000895	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	7	1	0.000298	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	8	1	0.000147	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	9	1	0.000419	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	10	1	0.000359	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	11	1	0.000473	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	0	2	0.000284	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	1	2	0.001359	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	2	2	0.000065	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	3	2	0.003196	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	4	2	0.001658	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	5	2	0.000459	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	6	2	0.001901	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	7	2	0.000806	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	8	2	0.000723	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	9	2	0.000143	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	10	2	0.000233	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	11	2	0.000074	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	0	3	0.000591	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	1	3	0.000223	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	2	3	0.001020	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	3	3	0.000732	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	4	3	0.001217	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	5	3	0.003070	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	6	3	0.000170	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	7	3	0.000229	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	8	3	0.000771	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	9	3	0.000117	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	10	3	0.000021	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	11	3	0.000213	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	0	4	0.000481	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	1	4	0.000716	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	2	4	0.000601	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	3	4	0.000144	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	4	4	0.000612	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	5	4	0.000425	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	6	4	0.000239	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	7	4	0.000287	-0.000000	0.329948	-0.000000	1
12	0.000000	0.000000	8	4	0.000240	-0.000000	0.329948	-0.000000	1
